ID_Individu,Departement,Milieu,Genre,Tranche_Age,Age,Niveau_Education,Secteur_Activite,Revenu_Mensuel_HTG,Possede_Telephone,Possede_Smartphone,Acces_Internet,Acte_Naissance,CIN_Carte_Identite,NIF_Matricule_Fiscal,Titre_Propriete,Statut_Logement,Source_Energie,Implique_Agriculture,Niveau_Inclusion_Financiere,Compte_Bancaire,Credit_Formel,Montant_Credit_Formel_HTG,Credit_Informel,Epargne_Formelle,Membre_Tontine_Sol,Mobile_Money,Planification_Financiere,Controle_Depenses,Manque_Argent_Frequent,Raison_Principale_Manque_Argent,Besoin_Education_Financiere,Jamais_Eu_Credit_Formel,Poids_Sondage,Cluster,Profil,X_pca_PC1,X_pca_PC2,X_pca_PC3
HTI2018_4080,Aire Métropolitaine,Urbain,Homme,18-24,22,Secondaire,Commerce informel,2326,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,1.7748,5,Commerçants informels,1.229759517470382,0.07849450373106952,1.2477770911096027
HTI2018_4082,Artibonite,Urbain,Homme,25-34,30,Non scolarisé,Commerce informel,3239,Oui,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,1.9443,5,Commerçants informels,-0.20737859105054973,-1.4973302915147044,1.5420858378165911
HTI2018_4083,Aire Métropolitaine,Urbain,Homme,35-44,37,Secondaire,Services/Transport,5215,Oui,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Pas souvent,Ne sait pas,Oui,Revenu irrégulier,Comment épargner,Oui,0.9105,1,Prestataires de services,1.3536279157554412,0.35788044170093786,-0.5679862170308684
HTI2018_4084,Aire Métropolitaine,Urbain,Femme,15-17,15,Primaire,Agriculture/Élevage,1913,Oui,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.073,0,Agriculteurs vulnérables,-0.5389832183161143,-0.5557622697876113,-1.3587183696571226
HTI2018_4085,Nord-Est,Urbain,Femme,45-60,47,Secondaire,Services/Transport,358,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Pas souvent,Aucun contrôle,Non,Sans objet,Comment budgétiser,Oui,2.6923,1,Prestataires de services,0.7241242383020892,0.3272429507161954,0.02658659452761007
HTI2018_4087,Aire Métropolitaine,Urbain,Femme,25-34,32,Primaire,Emploi salarié formel,769,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,EDH/Connexion collective,Oui,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,1.6052,3,Salariés formels,1.8285234870966924,0.8140393290815466,-1.8693244225800159
HTI2018_4088,Sud,Urbain,Homme,25-34,28,Secondaire,Agriculture/Élevage,5260,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,1.1595,0,Agriculteurs vulnérables,-0.21454593292581803,-1.1518789023329175,-1.0675230138894725
HTI2018_4089,Nord,Urbain,Homme,18-24,21,Primaire,Agriculture/Élevage,3024,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment obtenir un prêt,Oui,0.9812,0,Agriculteurs vulnérables,-0.6906429759784777,-1.4289347348018262,-1.2325191389778105
HTI2018_4090,Aire Métropolitaine,Urbain,Homme,45-60,53,Secondaire,Commerce informel,3354,Non,Non,Non,Oui,Oui,Oui,Non,Copropriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,1.1438,5,Commerçants informels,0.9555351031251663,0.23516209102041497,2.1307724050857573
HTI2018_4091,Nord,Urbain,Homme,25-34,30,Secondaire,Artisanat/Production,6678,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Souvent,Ne sait pas,Non,Sans objet,Comment budgétiser,Oui,3.3692,2,Artisans,1.2238506436147114,-0.1213881948146436,0.14548041733889625
HTI2018_4092,Aire Métropolitaine,Rural,Femme,45-60,58,Primaire,Agriculture/Élevage,1240,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment budgétiser,Oui,1.6225,0,Agriculteurs vulnérables,-0.3383793779723908,-0.2009008693284698,-1.421668199156598
HTI2018_4093,Grand-Anse,Rural,Homme,45-60,47,Primaire,Services/Transport,6550,Non,Non,Non,Oui,Non,Oui,Non,Propriétaire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,1.254,1,Prestataires de services,0.17703155262075462,-0.8675179284038302,-0.3746906449662137
HTI2018_4094,Aire Métropolitaine,Urbain,Femme,25-34,25,Primaire,Commerce informel,2205,Oui,Oui,Oui,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,3.3578,5,Commerçants informels,0.706955861623164,0.15590301527225336,2.0207561363521567
HTI2018_4095,Centre,Rural,Homme,35-44,41,Secondaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Oui,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Ne sait pas,Non,Sans objet,Comment investir,Oui,1.3313,0,Agriculteurs vulnérables,-0.869793690537365,-1.2895162992546028,-1.0677111701217241
HTI2018_4096,Nord,Rural,Homme,18-24,20,Secondaire,Agriculture/Élevage,4234,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,2.4632,0,Agriculteurs vulnérables,0.133154338906726,-0.8705882392469587,-0.5601184505109207
HTI2018_4097,Nippes,Rural,Homme,25-34,27,Non scolarisé,Services/Transport,887,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Aucun contrôle,Oui,Pas assez de revenu,Comment investir,Oui,3.4726,1,Prestataires de services,-0.6660002395636588,-0.6664606036550904,-0.4247731281484083
HTI2018_4098,Nord-Ouest,Urbain,Homme,60+,70,Secondaire,Commerce informel,8689,Non,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,1.0626,5,Commerçants informels,0.9634786931196838,-0.5975088948942844,1.6713437713561319
HTI2018_4099,Aire Métropolitaine,Urbain,Femme,60+,66,Secondaire,Commerce informel,6130,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Oui,Jamais,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment investir,Oui,0.8197,5,Commerçants informels,1.2307680677738562,0.19442296880975019,2.054195815837943
HTI2018_4100,Nord-Ouest,Rural,Femme,15-17,15,Non scolarisé,Sans activité/Ménage,40,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Revenu irrégulier,Comment investir,Oui,1.1693,4,Ménages sans revenus,-2.965161965534976,1.682587042084262,0.4472021075278158
HTI2018_4101,Sud,Urbain,Homme,60+,66,Secondaire,Commerce informel,190,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,3.2383,5,Commerçants informels,-0.03205219935566736,0.12880961594524798,2.2516807133786045
HTI2018_4102,Aire Métropolitaine,Rural,Femme,35-44,44,Primaire,Commerce informel,3355,Oui,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.6298,5,Commerçants informels,-0.24278863549078705,-0.8097550939217382,1.7402283142431967
HTI2018_4103,Nippes,Urbain,Femme,35-44,35,Non scolarisé,Commerce informel,186,Oui,Oui,Oui,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Oui,Pas souvent,Aucun contrôle,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.7279,5,Commerçants informels,0.46175932170743017,0.48496903297573885,1.0706625746467222
HTI2018_4104,Aire Métropolitaine,Urbain,Femme,35-44,43,Secondaire,Emploi salarié formel,10883,Oui,Oui,Oui,Non,Oui,Oui,Non,Locataire,EDH/Connexion collective,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,3.2263,3,Salariés formels,3.791070951219671,1.4580022637871852,-2.2995973893438078
HTI2018_4105,Ouest (reste),Urbain,Femme,25-34,30,Secondaire,Agriculture/Élevage,1998,Oui,Oui,Oui,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Toujours,Aucun contrôle,Oui,Pas assez de revenu,Comment investir,Oui,1.1199,0,Agriculteurs vulnérables,-0.8536305304473935,-0.6422514435342933,-0.6732476500153443
HTI2018_4106,Sud,Urbain,Homme,60+,69,Supérieur/Professionnel,Artisanat/Production,9073,Oui,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,2.9291,2,Artisans,1.5875128626104067,0.11208905846093907,-0.43176022242490075
HTI2018_4107,Aire Métropolitaine,Urbain,Femme,25-34,29,Supérieur/Professionnel,Emploi salarié formel,6179,Oui,Oui,Oui,Oui,Oui,Oui,Non,Logement gratuit,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Souvent,Aucun contrôle,Oui,Revenu irrégulier,Comment épargner,Oui,1.0404,3,Salariés formels,2.5894488066721637,1.356255334776841,-1.4201884283222994
HTI2018_4108,Grand-Anse,Rural,Femme,60+,74,Primaire,Commerce informel,908,Non,Non,Non,Oui,Non,Non,Oui,Copropriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Ne sait pas,Non,Sans objet,Comment investir,Oui,2.4054,5,Commerçants informels,-0.33301482126404397,-1.062073252602326,2.105875562956486
HTI2018_4109,Aire Métropolitaine,Urbain,Homme,25-34,25,Primaire,Emploi salarié formel,2861,Oui,Non,Non,Oui,Oui,Oui,Non,Logement gratuit,EDH/Connexion collective,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Oui,Toujours,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,0.8907,3,Salariés formels,2.7299296024049875,1.1619062107712295,-1.7560649424052317
HTI2018_4110,Artibonite,Urbain,Femme,45-60,60,Secondaire,Artisanat/Production,928,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Aucun contrôle,Oui,Frais de scolarité,Comment obtenir un prêt,Oui,2.9282,2,Artisans,-0.4177699506323021,0.1256729994398073,-0.02627883327064443
HTI2018_4111,Aire Métropolitaine,Urbain,Homme,15-17,15,Non scolarisé,Commerce informel,8394,Non,Non,Non,Oui,Non,Oui,Non,Locataire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,2.8174,5,Commerçants informels,1.0941780360063253,-1.0059418779172526,1.5337801495588619
HTI2018_4112,Grand-Anse,Rural,Femme,35-44,36,Primaire,Agriculture/Élevage,1540,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Panneau solaire,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Aucun contrôle,Oui,Revenu irrégulier,Comment budgétiser,Oui,1.879,0,Agriculteurs vulnérables,-1.328558386360126,-1.0767375446955225,-1.0716255125664802
HTI2018_4113,Nord-Est,Urbain,Homme,60+,64,Secondaire,Sans activité/Ménage,1304,Oui,Non,Non,Oui,Oui,Non,Non,Logement gratuit,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,3.1541,4,Ménages sans revenus,-1.5506746562541813,1.5620246933543214,0.7996057478814071
HTI2018_4114,Aire Métropolitaine,Rural,Femme,25-34,25,Primaire,Commerce informel,3389,Oui,Oui,Oui,Oui,Oui,Non,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Oui,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.249,5,Commerçants informels,0.28976897668505436,-0.23452248041282206,1.5734416245888716
HTI2018_4115,Sud,Urbain,Homme,35-44,38,Secondaire,Agriculture/Élevage,1998,Non,Non,Non,Oui,Oui,Oui,Oui,Logement gratuit,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,2.1563,0,Agriculteurs vulnérables,-1.0540930868682938,-0.9985860633878293,-0.35418822987242543
HTI2018_4117,Aire Métropolitaine,Urbain,Homme,15-17,17,Secondaire,Services/Transport,2274,Oui,Oui,Non,Oui,Oui,Oui,Non,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Oui,Pas souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,0.9167,1,Prestataires de services,1.1714948687196811,-0.03964909723528842,0.10390242779609252
HTI2018_4118,Aire Métropolitaine,Urbain,Homme,45-60,51,Secondaire,Emploi salarié formel,17389,Non,Non,Non,Oui,Oui,Oui,Non,Logement gratuit,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Jamais,Aucun contrôle,Non,Sans objet,Comment épargner,Oui,3.2651,3,Salariés formels,2.7960853789025295,0.21957407375328314,-1.1115294230992325
HTI2018_4120,Artibonite,Urbain,Femme,45-60,46,Secondaire,Artisanat/Production,3333,Non,Non,Non,Oui,Oui,Non,Non,Copropriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.5095,2,Artisans,-0.30340371768870605,-0.5406834623655307,0.4763099538127742
HTI2018_4121,Aire Métropolitaine,Urbain,Homme,18-24,18,Secondaire,Artisanat/Production,4537,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.4274,2,Artisans,1.1895125937262547,0.13677961403594718,-0.4802168398371967
HTI2018_4122,Centre,Urbain,Homme,18-24,21,Secondaire,Artisanat/Production,5918,Oui,Oui,Oui,Non,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,1.3199,2,Artisans,0.4267240964354797,-0.6203895185739196,-0.050742827816029325
HTI2018_4124,Aire Métropolitaine,Urbain,Homme,35-44,42,Secondaire,Sans activité/Ménage,392,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,EDH/Connexion collective,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Souvent,Aucun contrôle,Non,Sans objet,Comment investir,Oui,0.8439,4,Ménages sans revenus,0.7992480255780186,3.612267516434765,-0.937860886198507
HTI2018_4125,Sud,Urbain,Femme,45-60,57,Non scolarisé,Commerce informel,1007,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,3.3917,5,Commerçants informels,-0.7040552323052007,-0.7047482892485041,1.4786488662746902
HTI2018_4126,Artibonite,Rural,Femme,25-34,34,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Panneau solaire,Oui,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.3932,0,Agriculteurs vulnérables,-1.6147920053683928,-1.403248715411342,-0.9711143160738888
HTI2018_4127,Aire Métropolitaine,Urbain,Homme,25-34,29,Primaire,Services/Transport,4052,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.6609,1,Prestataires de services,1.873779300507466,0.7052799469381101,-0.7396185679989855
HTI2018_4128,Artibonite,Urbain,Homme,25-34,29,Non scolarisé,Services/Transport,5124,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.8309,1,Prestataires de services,-0.3168516269025785,-1.1825317306129421,-0.45662644187446
HTI2018_4129,Sud,Urbain,Femme,45-60,45,Non scolarisé,Commerce informel,4151,Oui,Non,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,3.3691,5,Commerçants informels,-0.6361860750016345,-1.4941245308967257,2.1010818957531767
HTI2018_4130,Nord-Est,Rural,Homme,35-44,44,Primaire,Agriculture/Élevage,1540,Oui,Oui,Oui,Oui,Non,Non,Non,Copropriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Oui,Non,Non,Jamais,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment investir,Oui,2.9301,0,Agriculteurs vulnérables,-0.7035211348573267,-0.6410274278134162,-1.6853074594085333
HTI2018_4131,Ouest (reste),Urbain,Homme,25-34,30,Non scolarisé,Commerce informel,4151,Oui,Non,Non,Oui,Oui,Oui,Non,Copropriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.7915,5,Commerçants informels,0.6471652494813095,-0.13338049515198286,1.3185550198124778
HTI2018_4132,Aire Métropolitaine,Urbain,Homme,25-34,25,Supérieur/Professionnel,Services/Transport,5587,Oui,Oui,Oui,Oui,Oui,Oui,Non,Copropriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Pas souvent,Contrôle total,Oui,Dépenses imprévues,Comment obtenir un prêt,Oui,1.9594,1,Prestataires de services,2.613385650572529,1.5053333948847984,-1.0901005695734456
HTI2018_4133,Aire Métropolitaine,Urbain,Femme,35-44,42,Non scolarisé,Commerce informel,841,Oui,Non,Non,Oui,Non,Non,Non,Locataire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Ne sait pas,Non,Sans objet,Comment budgétiser,Oui,3.0539,5,Commerçants informels,-0.49177214173604505,-1.2184845065776726,1.9913046905162515
HTI2018_4134,Aire Métropolitaine,Urbain,Homme,35-44,44,Primaire,Artisanat/Production,2190,Oui,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Ne sait pas,Oui,Pas assez de revenu,Comment investir,Oui,2.2637,2,Artisans,-0.6663206222495511,-0.7433287303501319,0.3632420732100834
HTI2018_4135,Aire Métropolitaine,Urbain,Femme,45-60,51,Non scolarisé,Commerce informel,4151,Oui,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.4129,5,Commerçants informels,-0.2871727976386396,-0.9477632622199383,1.7312404301534992
HTI2018_4136,Aire Métropolitaine,Rural,Homme,35-44,43,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Oui,Locataire,Panneau solaire,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,2.3877,0,Agriculteurs vulnérables,-1.2680878719733883,-1.3993935015948786,-0.8334133137294673
HTI2018_4139,Nord,Urbain,Femme,45-60,50,Secondaire,Commerce informel,7732,Oui,Non,Non,Oui,Non,Oui,Oui,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle avec d'autres,Non,Sans objet,Comment obtenir un prêt,Oui,2.2101,5,Commerçants informels,0.6583875343823212,-1.026798474582713,2.27387059134573
HTI2018_4141,Nippes,Urbain,Femme,18-24,22,Secondaire,Agriculture/Élevage,2402,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,EDH/Connexion collective,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment épargner,Oui,1.9184,0,Agriculteurs vulnérables,-0.9905177886154998,-1.03193120273487,-0.3781843921103584
HTI2018_4142,Aire Métropolitaine,Rural,Homme,35-44,35,Non scolarisé,Sans activité/Ménage,0,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Revenu irrégulier,Comment budgétiser,Oui,1.0755,4,Ménages sans revenus,-3.471053161156757,2.920062068456539,0.375998316183265
HTI2018_4143,Aire Métropolitaine,Urbain,Femme,15-17,16,Non scolarisé,Commerce informel,2577,Non,Non,Non,Oui,Non,Oui,Non,Logement gratuit,Connexion individuelle,Oui,Bancarisé,Oui,Non,0,Oui,Oui,Oui,Non,Souvent,Aucun contrôle,Oui,Revenu irrégulier,Comment budgétiser,Oui,3.0056,5,Commerçants informels,1.2865011238394886,0.3005743660326408,1.2702710479519357
HTI2018_4144,Centre,Rural,Femme,25-34,32,Primaire,Services/Transport,3980,Non,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Aucune source,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,2.0577,1,Prestataires de services,0.34025654752124224,-0.5720519798924956,-0.5716896243220526
HTI2018_4145,Centre,Rural,Homme,35-44,43,Non scolarisé,Agriculture/Élevage,2215,Non,Non,Non,Oui,Oui,Non,Non,Logement gratuit,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,3.4966,0,Agriculteurs vulnérables,-1.2500330828857993,-1.1413186007845038,-1.0363820322802046
HTI2018_4146,Aire Métropolitaine,Urbain,Homme,18-24,18,Supérieur/Professionnel,Emploi salarié formel,11207,Oui,Non,Oui,Oui,Non,Non,Non,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Oui,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,2.296,3,Salariés formels,2.283721290523923,0.7452848632861891,-1.3773381306186119
HTI2018_4147,Artibonite,Urbain,Homme,45-60,58,Secondaire,Sans activité/Ménage,720,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,EDH/Connexion collective,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Revenu irrégulier,Comment investir,Oui,2.3292,4,Ménages sans revenus,-1.0649815000771223,2.153811720664667,0.48840653892913305
HTI2018_4148,Nord,Urbain,Homme,25-34,29,Primaire,Emploi salarié formel,13734,Oui,Non,Non,Oui,Oui,Oui,Oui,Propriétaire,Connexion individuelle,Oui,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Souvent,Ne sait pas,Non,Sans objet,Comment épargner,Oui,1.0351,3,Salariés formels,2.720653479995262,0.3641194084316152,-1.7729659939870968
HTI2018_4149,Aire Métropolitaine,Urbain,Homme,45-60,57,Supérieur/Professionnel,Commerce informel,4788,Oui,Non,Non,Oui,Non,Non,Non,Copropriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment investir,Oui,2.9839,5,Commerçants informels,0.7550198258927096,-0.5653639173881748,1.7416951568558792
HTI2018_4150,Centre,Urbain,Femme,45-60,59,Secondaire,Sans activité/Ménage,0,Oui,Oui,Non,Oui,Oui,Non,Non,Locataire,EDH/Connexion collective,Non,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Jamais,Aucun contrôle,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.3827,4,Ménages sans revenus,-1.3808901662709359,4.81430858122487,-0.28150725252011544
HTI2018_4151,Aire Métropolitaine,Urbain,Femme,18-24,18,Secondaire,Services/Transport,3264,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Ne sait pas,Non,Sans objet,Comment obtenir un prêt,Oui,2.7409,1,Prestataires de services,2.59453543909469,1.0200362891408492,-1.3958593695208366
HTI2018_4152,Ouest (reste),Urbain,Homme,35-44,41,Secondaire,Commerce informel,4151,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Oui,Frais de scolarité,Ne sait pas/Aucun besoin,Oui,3.232,5,Commerçants informels,0.5803412184234705,-0.1950727158232611,2.19738036309346
